"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	275067	Suppressed
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	275067	Suppressed
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	275067	Suppressed
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	288145	Suppressed
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	288145	Suppressed
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	288145	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	20	720760	2.774848771
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	720760	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	720760	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	18	754880	Unreliable
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	754880	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	754880	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	20	788005	2.538054962
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	788005	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	788005	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	31	815203	3.802733798
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	815203	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	815203	Suppressed
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	51	837800	6.087371688
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	837800	Suppressed
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	837800	Suppressed
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	63	871336	7.230276265
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	20	871336	2.295325798
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	13	871336	Unreliable
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	236	757088	31.172069825
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	23	757088	3.037955958
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	11	757088	Unreliable
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	143	756651	18.899069716
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	57	756651	7.533195621
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	22	756651	2.907549187
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	762	811617	93.886648505
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	68	811617	8.378336087
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	37	811617	4.558800518
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	753	792480	95.018170806
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	136	792480	17.161316374
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	39	792480	4.921259842
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	2269	930064	243.961705861
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	224	930064	24.084364087
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	102	930064	10.966987218
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2614	874819	298.804667022
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	355	874819	40.579822798
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	106	874819	12.116792159
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	3381	718132	470.804810258
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	332	718132	46.231055015
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	169	718132	23.533278005
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	4182	635961	657.587493573
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	533	635961	83.810170750
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	208	635961	32.706408097
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	3568	404042	883.076511848
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	451	404042	111.622059093
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	297	404042	73.507209647
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	4038	303115	1332.167659139
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	544	303115	179.469838180
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	322	303115	106.230308629
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	3088	219285	1408.213056069
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	510	219285	232.574047473
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	646	219285	294.593793465
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2491	112827	2207.804869402
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	385	112827	341.230379253
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	477	112827	422.771145205
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	16	62780	Unreliable
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	62780	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	62780	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	16	62555	Unreliable
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	62555	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	62555	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	61	69601	87.642418931
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	69601	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	69601	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	54	65511	82.428905069
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	65511	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	65511	Suppressed
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	178	78233	227.525468792
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	12	78233	Unreliable
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	10	78233	Unreliable
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	202	71376	283.008294105
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	20	71376	28.020623179
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	71376	Suppressed
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	262	56460	464.045341835
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	21	56460	37.194473964
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	56460	Suppressed
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	329	49699	661.985150607
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	40	49699	80.484516791
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	16	49699	Unreliable
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	296	30655	965.584733323
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	24	30655	78.290654053
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	19	30655	Unreliable
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	310	22720	1364.436619718
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	41	22720	180.457746479
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	15	22720	Unreliable
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	264	18534	1424.409193914
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	49	18534	264.378979173
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	63	18534	339.915830366
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	204	8978	2272.220984629
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	37	8978	412.118511918
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	28	8978	311.873468479
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	336308	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	336308	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	336308	Suppressed
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	34	345993	9.826788403
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	12	345993	Unreliable
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	345993	Suppressed
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	36	336861	10.686900532
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	336861	Suppressed
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	336861	Suppressed
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	106	319094	33.219051439
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	14	319094	Unreliable
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	73	301410	24.219501675
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	34	301410	11.280315849
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	301410	Suppressed
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	325	331845	97.937290000
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	50	331845	15.067275385
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	11	331845	Unreliable
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	324	308762	104.935192802
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	76	308762	24.614427941
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	17	308762	Unreliable
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	936	365807	255.872632290
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	114	365807	31.163974445
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	30	365807	8.201045907
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1147	323337	354.738245236
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	189	323337	58.452945379
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	50	323337	15.463742164
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	1418	308489	459.659825796
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	167	308489	54.134831388
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	51	308489	16.532194017
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1866	262111	711.912128831
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	273	262111	104.154346823
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	90	262111	34.336597854
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	1265	152896	827.359773964
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	203	152896	132.769987442
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	77	152896	50.361029720
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1588	122117	1300.392246780
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	222	122117	181.792870771
