"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	144	757088	19.020245995
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	30	757088	3.962551249
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	43	756651	5.682937048
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	303	756651	40.044881987
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	44	756651	5.815098374
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	96	811617	11.828239182
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	480	811617	59.141195909
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	153	811617	18.851256196
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	113	792480	14.259034928
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	999	792480	126.059963658
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	138	792480	17.413688674
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	244	930064	26.234753737
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1357	930064	145.903937794
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	557	930064	59.888351769
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	276	874819	31.549383358
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	2841	874819	324.752891741
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	644	874819	73.615227836
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	466	718132	64.890577220
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2597	718132	361.632680343
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	1182	718132	164.593695867
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	520	635961	81.766020243
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	4187	635961	658.373705306
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	1306	635961	205.358504688
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	1224	404042	302.938803392
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	4828	404042	1194.925280045
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	1842	404042	455.893199222
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	1134	303115	374.115434736
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	5274	303115	1739.933688534
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	1887	303115	622.536001188
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	3054	219285	1392.708119570
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	11381	219285	5190.049478988
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	2475	219285	1128.668171558
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	1404	112827	1244.382993432
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	6813	112827	6038.448243771
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	1869	112827	1656.518386556
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	11	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5141	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	21514	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	22489	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	55002	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	57866	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	73256	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	73401	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	72510	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	75703	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	62780	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	13	62780	Unreliable
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	62780	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	62555	Suppressed
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	23	62555	36.767644473
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	62555	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	69601	Suppressed
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	28	69601	40.229307050
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	15	69601	Unreliable
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	10	65511	Unreliable
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	82	65511	125.169818809
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	65511	Suppressed
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	18	78233	Unreliable
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	57	78233	72.859279332
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	50	78233	63.911648537
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	22	71376	30.822685497
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	182	71376	254.987670926
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	40	71376	56.041246357
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	42	56460	74.388947928
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	173	56460	306.411618845
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	73	56460	129.295076160
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	51	49699	102.617758909
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	301	49699	605.645988853
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	98	49699	197.187066138
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	112	30655	365.356385581
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	307	30655	1001.467949763
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	136	30655	443.647039635
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	94	22720	413.732394366
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	385	22720	1694.542253521
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	110	22720	484.154929578
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	292	18534	1575.482896299
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	939	18534	5066.364519262
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	230	18534	1240.962555304
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	115	8978	1280.908888394
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	542	8978	6036.979282691
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	117	8978	1303.185564714
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	27407	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	28715	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	115628	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	120714	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	310323	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	320393	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	11	319094	Unreliable
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	319094	Suppressed
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	14	336308	Unreliable
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	17	336308	Unreliable
	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	336308	Suppressed
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	345993	Suppressed
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	33	345993	9.537765215
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	11	345993	Unreliable
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	15	336861	Unreliable
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	61	336861	18.108359234
	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	336861	Suppressed
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	20	319094	6.267745555
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	104	319094	32.592276884
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	27	319094	8.461456499
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	34	301410	11.280315849
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	193	301410	64.032381142
	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	25	301410	8.294349889
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	54	331845	16.272657415
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	277	331845	83.472705631
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	87	331845	26.217059169
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	47	308762	15.222080437
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	569	308762	184.284335508
	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	81	308762	26.233798201
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	106	365807	28.977028870
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	688	365807	188.077319461
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	294	365807	80.370249886
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	129	323337	39.896454783
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1332	323337	411.954091242
	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	353	323337	109.174019676
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	283	308489	91.737468759
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1148	308489	372.136445708
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	525	308489	170.184350171
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	298	262111	113.692290671
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1848	262111	705.044809260
	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	684	262111	260.958143687
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	828	152896	541.544579322
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1731	152896	1132.142109669
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	750	152896	490.529510255
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	616	122117	504.434272051
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1969	122117	1612.388119590
	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	770	122117	630.542840063
	"South Carolina"	"45"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	1456	58999	2467.838437940
	"South Carolina"	"45"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2744	58999	4650.926286886
	"South Carolina"	"45"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	727	58999	1232.224274988
	"South Carolina"	"45"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	570	32411	1758.662182592
	"South Carolina"	"45"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1667	32411	5143.315541020
	"South Carolina"	"45"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	446	32411	1376.076023572
	"South Carolina"	"45"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5857	Suppressed
	"South Dakota"	"46"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5857	Suppressed
	"South Dakota"	"46"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5857	Suppressed
	"South Dakota"	"46"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	6128	Suppressed
	"South Dakota"	"46"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	6128	Suppressed
	"South Dakota"	"46"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	6128	Suppressed
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	23927	Suppressed
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	23927	Suppressed
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	23927	Suppressed
