"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Female"	"F"	"2019"	"2019"	109	23226	469.3
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Female"	"F"	"2020 "	"2020"	139	22366	621.5
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"1999"	"1999"	128	14226	899.8
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2000"	"2000"	105	14599	719.2
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2001"	"2001"	129	15014	859.2
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2002"	"2002"	119	16161	736.3
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2003"	"2003"	142	17010	834.8
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2004"	"2004"	99	17907	552.9
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2005"	"2005"	144	19119	753.2
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2006"	"2006"	159	20237	785.7
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2007"	"2007"	139	21171	656.6
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	159	22097	719.6
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	156	23088	675.7
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	178	23634	753.2
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	186	24513	758.8
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	178	24750	719.2
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	186	24884	747.5
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	204	25232	808.5
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	201	25503	788.1
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	196	25489	769.0
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2017"	"2017"	201	25060	802.1
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2018"	"2018"	205	24494	836.9
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2019"	"2019"	227	23826	952.7
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Male"	"M"	"2020 "	"2020"	228	22831	998.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"1999"	"1999"	108	12825	842.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2000"	"2000"	106	12656	837.5
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2001"	"2001"	95	12674	749.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2002"	"2002"	104	12739	816.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2003"	"2003"	122	13102	931.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2004"	"2004"	106	13459	787.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2005"	"2005"	101	13856	728.9
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2006"	"2006"	106	14322	740.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2007"	"2007"	107	15369	696.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2008"	"2008"	134	16018	836.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2009"	"2009"	106	16789	631.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2010"	"2010"	112	17573	637.3
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2011"	"2011"	122	18700	652.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2012"	"2012"	122	19075	639.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2013"	"2013"	133	19764	672.9
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2014"	"2014"	128	20577	622.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2015"	"2015"	165	21455	769.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2016"	"2016"	123	22038	558.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2017"	"2017"	163	22636	720.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2018"	"2018"	127	22973	552.8
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2019"	"2019"	173	23244	744.3
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Female"	"F"	"2020 "	"2020"	182	23302	781.0
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"1999"	"1999"	171	12035	1420.9
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2000"	"2000"	182	11851	1535.7
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2001"	"2001"	159	11963	1329.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2002"	"2002"	164	12257	1338.0
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2003"	"2003"	153	12763	1198.8
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2004"	"2004"	154	13368	1152.0
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2005"	"2005"	155	13974	1109.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2006"	"2006"	155	14400	1076.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2007"	"2007"	159	15545	1022.8
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2008"	"2008"	195	16432	1186.7
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2009"	"2009"	207	17379	1191.1
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2010"	"2010"	185	18300	1010.9
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2011"	"2011"	230	19615	1172.6
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2012"	"2012"	205	20309	1009.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2013"	"2013"	246	21256	1157.3
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2014"	"2014"	240	21887	1096.5
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2015"	"2015"	251	22544	1113.4
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2016"	"2016"	280	22891	1223.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2017"	"2017"	234	23209	1008.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2018"	"2018"	303	23375	1296.3
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2019"	"2019"	268	23582	1136.5
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Male"	"M"	"2020 "	"2020"	316	23550	1341.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"1999"	"1999"	160	12302	1300.6
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2000"	"2000"	141	12281	1148.1
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2001"	"2001"	154	12219	1260.3
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2002"	"2002"	135	12162	1110.0
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2003"	"2003"	167	12188	1370.2
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2004"	"2004"	149	12172	1224.1
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2005"	"2005"	122	12059	1011.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2006"	"2006"	142	12082	1175.3
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2007"	"2007"	158	12161	1299.2
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2008"	"2008"	142	12514	1134.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2009"	"2009"	136	12833	1059.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2010"	"2010"	148	13126	1127.5
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2011"	"2011"	152	13615	1116.4
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2012"	"2012"	144	14573	988.1
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2013"	"2013"	174	15097	1152.5
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2014"	"2014"	189	15720	1202.3
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2015"	"2015"	172	16397	1049.0
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2016"	"2016"	205	17359	1180.9
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2017"	"2017"	201	17635	1139.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2018"	"2018"	181	18281	990.1
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2019"	"2019"	210	18975	1106.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Female"	"F"	"2020 "	"2020"	233	19840	1174.4
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"1999"	"1999"	234	10940	2138.9
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2000"	"2000"	234	10861	2154.5
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2001"	"2001"	233	10802	2157.0
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2002"	"2002"	212	10843	1955.2
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2003"	"2003"	228	10825	2106.2
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2004"	"2004"	194	11061	1753.9
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2005"	"2005"	192	10998	1745.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2006"	"2006"	218	11113	1961.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2007"	"2007"	177	11428	1548.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2008"	"2008"	238	11895	2000.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2009"	"2009"	235	12453	1887.1
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2010"	"2010"	229	12902	1774.9
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2011"	"2011"	217	13274	1634.8
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2012"	"2012"	224	14302	1566.2
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2013"	"2013"	280	15056	1859.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2014"	"2014"	265	15862	1670.7
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2015"	"2015"	276	16825	1640.4
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2016"	"2016"	291	17871	1628.3
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2017"	"2017"	278	18379	1512.6
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2018"	"2018"	319	18996	1679.3
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	352	19474	1807.5
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Male"	"M"	"2020 "	"2020"	386	20084	1921.9
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"1999"	"1999"	225	12329	1825.0
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2000"	"2000"	231	12286	1880.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2001"	"2001"	231	12051	1916.9
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2002"	"2002"	236	12005	1965.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2003"	"2003"	216	11725	1842.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2004"	"2004"	230	11527	1995.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2005"	"2005"	202	11332	1782.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2006"	"2006"	200	11414	1752.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2007"	"2007"	176	11307	1556.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2008"	"2008"	174	11385	1528.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2009"	"2009"	215	11299	1902.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2010"	"2010"	199	11210	1775.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2011"	"2011"	184	11170	1647.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2012"	"2012"	192	11155	1721.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2013"	"2013"	189	11371	1662.1
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2014"	"2014"	200	11687	1711.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2015"	"2015"	199	12045	1652.1
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2016"	"2016"	219	12387	1768.0
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2017"	"2017"	188	13187	1425.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2018"	"2018"	235	13760	1707.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	231	14346	1610.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Female"	"F"	"2020 "	"2020"	283	15026	1883.4
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"1999"	"1999"	368	10491	3507.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2000"	"2000"	333	10473	3179.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2001"	"2001"	350	10217	3425.7
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2002"	"2002"	364	9928	3666.4
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2003"	"2003"	313	9795	3195.5
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2004"	"2004"	279	9534	2926.4
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2005"	"2005"	269	9473	2839.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2006"	"2006"	283	9515	2974.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2007"	"2007"	275	9554	2878.4
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2008"	"2008"	281	9545	2943.9
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2009"	"2009"	253	9689	2611.2
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2010"	"2010"	252	9635	2615.5
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2011"	"2011"	260	9766	2662.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2012"	"2012"	252	9938	2535.7
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2013"	"2013"	261	10461	2495.0
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2014"	"2014"	279	10940	2550.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2015"	"2015"	291	11329	2568.6
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2016"	"2016"	300	11593	2587.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2017"	"2017"	326	12549	2597.8
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	351	13185	2662.1
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	356	13869	2566.9
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	453	14708	3080.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	350	10883	3216.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	289	10820	2671.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	322	10792	2983.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	323	10631	3038.3
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	318	10644	2987.6
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2004"	"2004"	290	10826	2678.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2005"	"2005"	299	10878	2748.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2006"	"2006"	284	10694	2655.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2007"	"2007"	297	10750	2762.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2008"	"2008"	304	10533	2886.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2009"	"2009"	297	10354	2868.5
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2010"	"2010"	273	10243	2665.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2011"	"2011"	265	10166	2606.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2012"	"2012"	275	10068	2731.4
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2013"	"2013"	258	10014	2576.4
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2014"	"2014"	300	9963	3011.1
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2015"	"2015"	277	9882	2803.1
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2016"	"2016"	269	9849	2731.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2017"	"2017"	285	9857	2891.3
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2018"	"2018"	315	10146	3104.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	298	10400	2865.4
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Female"	"F"	"2020 "	"2020"	350	10745	3257.3
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"1999"	"1999"	455	8188	5556.9
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2000"	"2000"	443	8265	5360.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2001"	"2001"	433	8377	5168.9
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2002"	"2002"	402	8460	4751.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2003"	"2003"	433	8610	5029.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2004"	"2004"	377	8667	4349.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2005"	"2005"	397	8631	4599.7
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2006"	"2006"	409	8445	4843.1
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2007"	"2007"	350	8268	4233.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2008"	"2008"	371	8289	4475.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2009"	"2009"	363	8067	4499.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2010"	"2010"	349	8125	4295.4
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2011"	"2011"	378	8035	4704.4
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2012"	"2012"	339	8078	4196.6
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2013"	"2013"	327	8051	4061.6
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2014"	"2014"	339	8071	4200.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2015"	"2015"	326	8053	4048.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2016"	"2016"	323	8167	3954.9
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2017"	"2017"	348	8349	4168.2
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2018"	"2018"	342	8816	3879.3
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	385	9189	4189.8
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Male"	"M"	"2020 "	"2020"	488	9559	5105.1
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"1999"	"1999"	487	9004	5408.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2000"	"2000"	503	9051	5557.4
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2001"	"2001"	474	9064	5229.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2002"	"2002"	443	9047	4896.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2003"	"2003"	443	8984	4931.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2004"	"2004"	448	9051	4949.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2005"	"2005"	412	8993	4581.3
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2006"	"2006"	432	9067	4764.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2007"	"2007"	375	8967	4182.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2008"	"2008"	433	9066	4776.1
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2009"	"2009"	422	9178	4598.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2010"	"2010"	428	9234	4635.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2011"	"2011"	430	9113	4718.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2012"	"2012"	441	9030	4883.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2013"	"2013"	420	8916	4710.6
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2014"	"2014"	391	8711	4488.6
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	439	8620	5092.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	425	8548	4971.9
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	388	8521	4553.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	382	8490	4499.4
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	411	8508	4830.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Female"	"F"	"2020 "	"2020"	505	8368	6034.9
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"1999"	"1999"	487	5676	8580.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2000"	"2000"	523	5715	9151.4
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2001"	"2001"	480	5799	8277.3
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2002"	"2002"	456	5863	7777.6
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2003"	"2003"	499	5791	8616.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2004"	"2004"	442	5949	7429.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2005"	"2005"	473	6058	7807.9
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2006"	"2006"	481	6159	7809.7
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2007"	"2007"	435	6226	6986.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2008"	"2008"	481	6349	7576.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2009"	"2009"	453	6337	7148.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2010"	"2010"	487	6314	7713.0
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2011"	"2011"	452	6240	7243.6
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2012"	"2012"	442	6192	7138.2
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2013"	"2013"	432	6169	7002.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2014"	"2014"	404	6085	6639.3
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2015"	"2015"	425	6044	7031.8
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2016"	"2016"	361	6078	5939.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2017"	"2017"	395	6082	6494.6
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2018"	"2018"	413	6167	6696.9
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	402	6271	6410.5
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Male"	"M"	"2020 "	"2020"	517	6178	8368.4
	"North Dakota"	"38"	"85-89 years"	"85-89"	"Female"	"F"	"1999"	"1999"	590	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	"Female"	"F"	"2000"	"2000"	564	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	"Female"	"F"	"2001"	"2001"	628	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	"Female"	"F"	"2002"	"2002"	580	Not Applicable	Not Applicable
